0,1,2,3,4,5,6
ASD01,7000128760,13200.0,15840.0,Nett Check,MCV DIGESTIVES DARK 433G,Gate Fee
ASD01,7000043476,12030.0,14436.0,Nett Check,,; ;  Look on image
ASD01,7000128760,13200.0,15840.0,Nett Check,MCV DIGESTIVES DARK 433G,Gate Fee
ASD01,7000131065,10230.0,12276.0,Nett Check,,; Fixed Agreement; Promotional Funding
ASD01,7000128760,13200.0,15840.0,Nett Check,MCV DIGESTIVES DARK 433G,Gate Fee
ASD01,7000057954,10230.0,12276.0,Nett Check,MCV MINI ROLLS JAFFA 5PK,
ASD01,7000128760,13200.0,15840.0,Nett Check,MCV DIGESTIVES DARK 433G,Gate Fee
ASD01,7000171457,10230.0,12276.0,Nett Check,,; Fixed Agreement; Promotional Funding
ASD01,7000128760,13200.0,15840.0,Nett Check,MCV DIGESTIVES DARK 433G,Gate Fee
ASD01,7000152848,10230.0,12276.0,Nett Check,,; Fixed Agreement; Promotional Funding
ASD01,7000128760,13200.0,15840.0,Nett Check,MCV DIGESTIVES DARK 433G,Gate Fee
ASD01,7000158703,10230.0,12276.0,Nett Check,,; Fixed Agreement; Promotional Funding
ASD01,7000128760,13200.0,15840.0,Nett Check,MCV DIGESTIVES DARK 433G,Gate Fee
ASD01,7000189941,12030.0,14436.0,Nett Check,,
ASD01,7000128760,13200.0,15840.0,Nett Check,MCV DIGESTIVES DARK 433G,Gate Fee
ASD01,7000105576,12030.0,14436.0,Nett Check,,; Fixed Agreement; Promotional Funding
ASD01,7000128760,13200.0,15840.0,Nett Check,MCV DIGESTIVES DARK 433G,Gate Fee
ASD01,7000011799,10230.0,12276.0,Nett Check,,; ;  Look on image
ASD01,7000128760,13200.0,15840.0,Nett Check,MCV DIGESTIVES DARK 433G,Gate Fee
ASD01,7000131674,12030.0,14436.0,Nett Check,,; Fixed Agreement; Promotional Funding
ASD01,7000128760,13200.0,15840.0,Nett Check,MCV DIGESTIVES MILK 433G,Gate Fee
ASD01,7000002248,12030.0,14436.0,Nett Check,MCV HOBNOB FLAPJACKS CHOC 5PK,gate fee
ASD01,7000128760,13200.0,15840.0,Nett Check,MCV DIGESTIVES MILK 433G,Gate Fee
ASD01,7000053585,12030.0,14436.0,Nett Check,MILKY WAY CAKE BARS CHOC 10PK,gate fee
ASD01,7000128760,13200.0,15840.0,Nett Check,MCV DIGESTIVES MILK 433G,Gate Fee
ASD01,7000114145,12030.0,14436.0,Nett Check,MCV DIGESTIVE SLICES CARAM 5PK,Gate Fee
ASD01,7000128760,13200.0,15840.0,Nett Check,MCV DIGESTIVES MILK 433G,Gate Fee
ASD01,7000058371,12030.0,14436.0,Nett Check,MILKY WAY CAKE BARS CHOC 10PK,gate fee
ASD01,7000128760,13200.0,15840.0,Nett Check,MCV DIGESTIVES MILK 433G,Gate Fee
ASD01,7000089011,12030.0,14436.0,Nett Check,MILKY WAY CAKE BARS CHOC 10PK,gate fee
ASD01,7000128760,13200.0,15840.0,Nett Check,MCV DIGESTIVES MILK 433G,Gate Fee
ASD01,7000067508,13020.0,15624.0,Nett Check,Branded Shippers,- Branded Shippers (EG) / Live: 21.05.20 - 27.05.20 / SP Pladis Mini Cheddars Shipper P6 May20
ASD01,7000128760,13200.0,15840.0,Nett Check,MCV DIGESTIVES MILK 433G,Gate Fee
ASD01,7000115340,12030.0,14436.0,Nett Check,MILKY WAY CAKE BARS CHOC 10PK,Gate fee
ASD01,7000128760,13200.0,15840.0,Nett Check,MCV DIGESTIVES MILK 433G,Gate Fee
ASD01,7000072647,12030.0,14436.0,Nett Check,MCVITIES GINGER CAKE  EACH,gate fee
ASD01,7000128760,13200.0,15840.0,Nett Check,MCV DIGESTIVES MILK 433G,Gate Fee
ASD01,7000144901,12030.0,14436.0,Nett Check,MCV HOBNOB FLAPJACKS CHOC 5PK,Gate fee
ASD01,7000128760,13200.0,15840.0,Nett Check,MCV DIGESTIVES MILK 433G,Gate Fee
ASD01,7000019534,12030.0,12030.0,Nett Check,MCV DIGESTIVE SLICES CARAM 5PK,P3 Gate Fee
ASD01,7000128760,13200.0,15840.0,Nett Check,MCV DIGESTIVES MILK 433G,Gate Fee
ASD01,7000026658,12030.0,12030.0,Nett Check,MCV DIGESTIVE SLICES CARAM 5PK,gate fee
ASD01,7000128760,13200.0,15840.0,Nett Check,MCV DIGESTIVES MILK 433G,Gate Fee
ASD01,7000190467,12030.0,14436.0,Nett Check,,; Fixed Agreement; Promotional Funding
ASD01,7000128760,13200.0,15840.0,Nett Check,MCV DIGESTIVES MILK 433G,Gate Fee
ASD01,7000043476,12030.0,14436.0,Nett Check,,; ;  Look on image
ASD01,7000128760,13200.0,15840.0,Nett Check,MCV DIGESTIVES MILK 433G,Gate Fee
ASD01,7000131065,10230.0,12276.0,Nett Check,,; Fixed Agreement; Promotional Funding
ASD01,7000128760,13200.0,15840.0,Nett Check,MCV DIGESTIVES MILK 433G,Gate Fee
ASD01,7000057954,10230.0,12276.0,Nett Check,MCV MINI ROLLS JAFFA 5PK,
ASD01,7000128760,13200.0,15840.0,Nett Check,MCV DIGESTIVES MILK 433G,Gate Fee
ASD01,7000171457,10230.0,12276.0,Nett Check,,; Fixed Agreement; Promotional Funding
ASD01,7000128760,13200.0,15840.0,Nett Check,MCV DIGESTIVES MILK 433G,Gate Fee
ASD01,7000152848,10230.0,12276.0,Nett Check,,; Fixed Agreement; Promotional Funding
ASD01,7000128760,13200.0,15840.0,Nett Check,MCV DIGESTIVES MILK 433G,Gate Fee
ASD01,7000158703,10230.0,12276.0,Nett Check,,; Fixed Agreement; Promotional Funding
ASD01,7000128760,13200.0,15840.0,Nett Check,MCV DIGESTIVES MILK 433G,Gate Fee
ASD01,7000189941,12030.0,14436.0,Nett Check,,
ASD01,7000128760,13200.0,15840.0,Nett Check,MCV DIGESTIVES MILK 433G,Gate Fee
ASD01,7000105576,12030.0,14436.0,Nett Check,,; Fixed Agreement; Promotional Funding
ASD01,7000128760,13200.0,15840.0,Nett Check,MCV DIGESTIVES MILK 433G,Gate Fee
ASD01,7000011799,10230.0,12276.0,Nett Check,,; ;  Look on image
ASD01,7000128760,13200.0,15840.0,Nett Check,MCV DIGESTIVES MILK 433G,Gate Fee
ASD01,7000131674,12030.0,14436.0,Nett Check,,; Fixed Agreement; Promotional Funding
ASD01,7000128760,13200.0,15840.0,Nett Check,MCV CHOCOLATE HOBNOB MILK 636G,Gate Fee
ASD01,7000002248,12030.0,14436.0,Nett Check,MCV HOBNOB FLAPJACKS CHOC 5PK,gate fee
ASD01,7000128760,13200.0,15840.0,Nett Check,MCV CHOCOLATE HOBNOB MILK 636G,Gate Fee
ASD01,7000053585,12030.0,14436.0,Nett Check,MILKY WAY CAKE BARS CHOC 10PK,gate fee
ASD01,7000128760,13200.0,15840.0,Nett Check,MCV CHOCOLATE HOBNOB MILK 636G,Gate Fee
ASD01,7000114145,12030.0,14436.0,Nett Check,MCV DIGESTIVE SLICES CARAM 5PK,Gate Fee
ASD01,7000128760,13200.0,15840.0,Nett Check,MCV CHOCOLATE HOBNOB MILK 636G,Gate Fee
ASD01,7000058371,12030.0,14436.0,Nett Check,MILKY WAY CAKE BARS CHOC 10PK,gate fee
ASD01,7000128760,13200.0,15840.0,Nett Check,MCV CHOCOLATE HOBNOB MILK 636G,Gate Fee
ASD01,7000089011,12030.0,14436.0,Nett Check,MILKY WAY CAKE BARS CHOC 10PK,gate fee
ASD01,7000128760,13200.0,15840.0,Nett Check,MCV CHOCOLATE HOBNOB MILK 636G,Gate Fee
ASD01,7000067508,13020.0,15624.0,Nett Check,Branded Shippers,- Branded Shippers (EG) / Live: 21.05.20 - 27.05.20 / SP Pladis Mini Cheddars Shipper P6 May20
ASD01,7000128760,13200.0,15840.0,Nett Check,MCV CHOCOLATE HOBNOB MILK 636G,Gate Fee
ASD01,7000115340,12030.0,14436.0,Nett Check,MILKY WAY CAKE BARS CHOC 10PK,Gate fee
ASD01,7000128760,13200.0,15840.0,Nett Check,MCV CHOCOLATE HOBNOB MILK 636G,Gate Fee
ASD01,7000072647,12030.0,14436.0,Nett Check,MCVITIES GINGER CAKE  EACH,gate fee
ASD01,7000128760,13200.0,15840.0,Nett Check,MCV CHOCOLATE HOBNOB MILK 636G,Gate Fee
ASD01,7000144901,12030.0,14436.0,Nett Check,MCV HOBNOB FLAPJACKS CHOC 5PK,Gate fee
ASD01,7000128760,13200.0,15840.0,Nett Check,MCV CHOCOLATE HOBNOB MILK 636G,Gate Fee
ASD01,7000019534,12030.0,12030.0,Nett Check,MCV DIGESTIVE SLICES CARAM 5PK,P3 Gate Fee
ASD01,7000128760,13200.0,15840.0,Nett Check,MCV CHOCOLATE HOBNOB MILK 636G,Gate Fee
ASD01,7000026658,12030.0,12030.0,Nett Check,MCV DIGESTIVE SLICES CARAM 5PK,gate fee
ASD01,7000128760,13200.0,15840.0,Nett Check,MCV CHOCOLATE HOBNOB MILK 636G,Gate Fee
ASD01,7000190467,12030.0,14436.0,Nett Check,,; Fixed Agreement; Promotional Funding
ASD01,7000128760,13200.0,15840.0,Nett Check,MCV CHOCOLATE HOBNOB MILK 636G,Gate Fee
ASD01,7000043476,12030.0,14436.0,Nett Check,,; ;  Look on image
ASD01,7000128760,13200.0,15840.0,Nett Check,MCV CHOCOLATE HOBNOB MILK 636G,Gate Fee
ASD01,7000131065,10230.0,12276.0,Nett Check,,; Fixed Agreement; Promotional Funding
ASD01,7000128760,13200.0,15840.0,Nett Check,MCV CHOCOLATE HOBNOB MILK 636G,Gate Fee
ASD01,7000057954,10230.0,12276.0,Nett Check,MCV MINI ROLLS JAFFA 5PK,
ASD01,7000128760,13200.0,15840.0,Nett Check,MCV CHOCOLATE HOBNOB MILK 636G,Gate Fee
ASD01,7000171457,10230.0,12276.0,Nett Check,,; Fixed Agreement; Promotional Funding
ASD01,7000128760,13200.0,15840.0,Nett Check,MCV CHOCOLATE HOBNOB MILK 636G,Gate Fee
ASD01,7000152848,10230.0,12276.0,Nett Check,,; Fixed Agreement; Promotional Funding
ASD01,7000128760,13200.0,15840.0,Nett Check,MCV CHOCOLATE HOBNOB MILK 636G,Gate Fee
ASD01,7000158703,10230.0,12276.0,Nett Check,,; Fixed Agreement; Promotional Funding
ASD01,7000128760,13200.0,15840.0,Nett Check,MCV CHOCOLATE HOBNOB MILK 636G,Gate Fee
ASD01,7000189941,12030.0,14436.0,Nett Check,,
ASD01,7000128760,13200.0,15840.0,Nett Check,MCV CHOCOLATE HOBNOB MILK 636G,Gate Fee
ASD01,7000105576,12030.0,14436.0,Nett Check,,; Fixed Agreement; Promotional Funding
ASD01,7000128760,13200.0,15840.0,Nett Check,MCV CHOCOLATE HOBNOB MILK 636G,Gate Fee
ASD01,7000011799,10230.0,12276.0,Nett Check,,; ;  Look on image
ASD01,7000128760,13200.0,15840.0,Nett Check,MCV CHOCOLATE HOBNOB MILK 636G,Gate Fee
ASD01,7000131674,12030.0,14436.0,Nett Check,,; Fixed Agreement; Promotional Funding
ASD01,7000128760,13200.0,15840.0,Nett Check,JAFFA CAKE TWIN  244G,Gate Fee
ASD01,7000002248,12030.0,14436.0,Nett Check,MCV HOBNOB FLAPJACKS CHOC 5PK,gate fee
ASD01,7000128760,13200.0,15840.0,Nett Check,JAFFA CAKE TWIN  244G,Gate Fee
ASD01,7000053585,12030.0,14436.0,Nett Check,MILKY WAY CAKE BARS CHOC 10PK,gate fee
ASD01,7000128760,13200.0,15840.0,Nett Check,JAFFA CAKE TWIN  244G,Gate Fee
ASD01,7000114145,12030.0,14436.0,Nett Check,MCV DIGESTIVE SLICES CARAM 5PK,Gate Fee
ASD01,7000128760,13200.0,15840.0,Nett Check,JAFFA CAKE TWIN  244G,Gate Fee
ASD01,7000058371,12030.0,14436.0,Nett Check,MILKY WAY CAKE BARS CHOC 10PK,gate fee
ASD01,7000128760,13200.0,15840.0,Nett Check,JAFFA CAKE TWIN  244G,Gate Fee
ASD01,7000089011,12030.0,14436.0,Nett Check,MILKY WAY CAKE BARS CHOC 10PK,gate fee
ASD01,7000128760,13200.0,15840.0,Nett Check,JAFFA CAKE TWIN  244G,Gate Fee
ASD01,7000067508,13020.0,15624.0,Nett Check,Branded Shippers,- Branded Shippers (EG) / Live: 21.05.20 - 27.05.20 / SP Pladis Mini Cheddars Shipper P6 May20
ASD01,7000128760,13200.0,15840.0,Nett Check,JAFFA CAKE TWIN  244G,Gate Fee
ASD01,7000115340,12030.0,14436.0,Nett Check,MILKY WAY CAKE BARS CHOC 10PK,Gate fee
ASD01,7000128760,13200.0,15840.0,Nett Check,JAFFA CAKE TWIN  244G,Gate Fee
ASD01,7000072647,12030.0,14436.0,Nett Check,MCVITIES GINGER CAKE  EACH,gate fee
ASD01,7000128760,13200.0,15840.0,Nett Check,JAFFA CAKE TWIN  244G,Gate Fee
ASD01,7000144901,12030.0,14436.0,Nett Check,MCV HOBNOB FLAPJACKS CHOC 5PK,Gate fee
ASD01,7000128760,13200.0,15840.0,Nett Check,JAFFA CAKE TWIN  244G,Gate Fee
ASD01,7000019534,12030.0,12030.0,Nett Check,MCV DIGESTIVE SLICES CARAM 5PK,P3 Gate Fee
ASD01,7000128760,13200.0,15840.0,Nett Check,JAFFA CAKE TWIN  244G,Gate Fee
ASD01,7000026658,12030.0,12030.0,Nett Check,MCV DIGESTIVE SLICES CARAM 5PK,gate fee
ASD01,7000128760,13200.0,15840.0,Nett Check,JAFFA CAKE TWIN  244G,Gate Fee
ASD01,7000190467,12030.0,14436.0,Nett Check,,; Fixed Agreement; Promotional Funding
ASD01,7000128760,13200.0,15840.0,Nett Check,JAFFA CAKE TWIN  244G,Gate Fee
ASD01,7000043476,12030.0,14436.0,Nett Check,,; ;  Look on image
ASD01,7000128760,13200.0,15840.0,Nett Check,JAFFA CAKE TWIN  244G,Gate Fee
ASD01,7000131065,10230.0,12276.0,Nett Check,,; Fixed Agreement; Promotional Funding
ASD01,7000128760,13200.0,15840.0,Nett Check,JAFFA CAKE TWIN  244G,Gate Fee
ASD01,7000057954,10230.0,12276.0,Nett Check,MCV MINI ROLLS JAFFA 5PK,
ASD01,7000128760,13200.0,15840.0,Nett Check,JAFFA CAKE TWIN  244G,Gate Fee
ASD01,7000171457,10230.0,12276.0,Nett Check,,; Fixed Agreement; Promotional Funding
ASD01,7000128760,13200.0,15840.0,Nett Check,JAFFA CAKE TWIN  244G,Gate Fee
ASD01,7000152848,10230.0,12276.0,Nett Check,,; Fixed Agreement; Promotional Funding
ASD01,7000128760,13200.0,15840.0,Nett Check,JAFFA CAKE TWIN  244G,Gate Fee
ASD01,7000158703,10230.0,12276.0,Nett Check,,; Fixed Agreement; Promotional Funding
ASD01,7000128760,13200.0,15840.0,Nett Check,JAFFA CAKE TWIN  244G,Gate Fee
ASD01,7000189941,12030.0,14436.0,Nett Check,,
ASD01,7000128760,13200.0,15840.0,Nett Check,JAFFA CAKE TWIN  244G,Gate Fee
ASD01,7000105576,12030.0,14436.0,Nett Check,,; Fixed Agreement; Promotional Funding
ASD01,7000128760,13200.0,15840.0,Nett Check,JAFFA CAKE TWIN  244G,Gate Fee
ASD01,7000011799,10230.0,12276.0,Nett Check,,; ;  Look on image
ASD01,7000128760,13200.0,15840.0,Nett Check,JAFFA CAKE TWIN  244G,Gate Fee
ASD01,7000131674,12030.0,14436.0,Nett Check,,; Fixed Agreement; Promotional Funding
ASD01,7000128760,13200.0,15840.0,Nett Check,MCV DIGS TWISTS CARAML 276G,Gate Fee
ASD01,7000002248,12030.0,14436.0,Nett Check,MCV HOBNOB FLAPJACKS CHOC 5PK,gate fee
ASD01,7000128760,13200.0,15840.0,Nett Check,MCV DIGS TWISTS CARAML 276G,Gate Fee
ASD01,7000053585,12030.0,14436.0,Nett Check,MILKY WAY CAKE BARS CHOC 10PK,gate fee
ASD01,7000128760,13200.0,15840.0,Nett Check,MCV DIGS TWISTS CARAML 276G,Gate Fee
ASD01,7000114145,12030.0,14436.0,Nett Check,MCV DIGESTIVE SLICES CARAM 5PK,Gate Fee
ASD01,7000128760,13200.0,15840.0,Nett Check,MCV DIGS TWISTS CARAML 276G,Gate Fee
ASD01,7000058371,12030.0,14436.0,Nett Check,MILKY WAY CAKE BARS CHOC 10PK,gate fee
ASD01,7000128760,13200.0,15840.0,Nett Check,MCV DIGS TWISTS CARAML 276G,Gate Fee
ASD01,7000089011,12030.0,14436.0,Nett Check,MILKY WAY CAKE BARS CHOC 10PK,gate fee
ASD01,7000128760,13200.0,15840.0,Nett Check,MCV DIGS TWISTS CARAML 276G,Gate Fee
ASD01,7000067508,13020.0,15624.0,Nett Check,Branded Shippers,- Branded Shippers (EG) / Live: 21.05.20 - 27.05.20 / SP Pladis Mini Cheddars Shipper P6 May20
ASD01,7000128760,13200.0,15840.0,Nett Check,MCV DIGS TWISTS CARAML 276G,Gate Fee
ASD01,7000115340,12030.0,14436.0,Nett Check,MILKY WAY CAKE BARS CHOC 10PK,Gate fee
ASD01,7000128760,13200.0,15840.0,Nett Check,MCV DIGS TWISTS CARAML 276G,Gate Fee
ASD01,7000072647,12030.0,14436.0,Nett Check,MCVITIES GINGER CAKE  EACH,gate fee
ASD01,7000128760,13200.0,15840.0,Nett Check,MCV DIGS TWISTS CARAML 276G,Gate Fee
ASD01,7000144901,12030.0,14436.0,Nett Check,MCV HOBNOB FLAPJACKS CHOC 5PK,Gate fee
ASD01,7000128760,13200.0,15840.0,Nett Check,MCV DIGS TWISTS CARAML 276G,Gate Fee
ASD01,7000019534,12030.0,12030.0,Nett Check,MCV DIGESTIVE SLICES CARAM 5PK,P3 Gate Fee
ASD01,7000128760,13200.0,15840.0,Nett Check,MCV DIGS TWISTS CARAML 276G,Gate Fee
ASD01,7000026658,12030.0,12030.0,Nett Check,MCV DIGESTIVE SLICES CARAM 5PK,gate fee
ASD01,7000128760,13200.0,15840.0,Nett Check,MCV DIGS TWISTS CARAML 276G,Gate Fee
ASD01,7000190467,12030.0,14436.0,Nett Check,,; Fixed Agreement; Promotional Funding
ASD01,7000128760,13200.0,15840.0,Nett Check,MCV DIGS TWISTS CARAML 276G,Gate Fee
ASD01,7000043476,12030.0,14436.0,Nett Check,,; ;  Look on image
ASD01,7000128760,13200.0,15840.0,Nett Check,MCV DIGS TWISTS CARAML 276G,Gate Fee
ASD01,7000131065,10230.0,12276.0,Nett Check,,; Fixed Agreement; Promotional Funding
ASD01,7000128760,13200.0,15840.0,Nett Check,MCV DIGS TWISTS CARAML 276G,Gate Fee
ASD01,7000057954,10230.0,12276.0,Nett Check,MCV MINI ROLLS JAFFA 5PK,
ASD01,7000128760,13200.0,15840.0,Nett Check,MCV DIGS TWISTS CARAML 276G,Gate Fee
ASD01,7000171457,10230.0,12276.0,Nett Check,,; Fixed Agreement; Promotional Funding
ASD01,7000128760,13200.0,15840.0,Nett Check,MCV DIGS TWISTS CARAML 276G,Gate Fee
ASD01,7000152848,10230.0,12276.0,Nett Check,,; Fixed Agreement; Promotional Funding
ASD01,7000128760,13200.0,15840.0,Nett Check,MCV DIGS TWISTS CARAML 276G,Gate Fee
ASD01,7000158703,10230.0,12276.0,Nett Check,,; Fixed Agreement; Promotional Funding
ASD01,7000128760,13200.0,15840.0,Nett Check,MCV DIGS TWISTS CARAML 276G,Gate Fee
ASD01,7000189941,12030.0,14436.0,Nett Check,,
ASD01,7000128760,13200.0,15840.0,Nett Check,MCV DIGS TWISTS CARAML 276G,Gate Fee
ASD01,7000105576,12030.0,14436.0,Nett Check,,; Fixed Agreement; Promotional Funding
ASD01,7000128760,13200.0,15840.0,Nett Check,MCV DIGS TWISTS CARAML 276G,Gate Fee
ASD01,7000011799,10230.0,12276.0,Nett Check,,; ;  Look on image
ASD01,7000128760,13200.0,15840.0,Nett Check,MCV DIGS TWISTS CARAML 276G,Gate Fee
ASD01,7000131674,12030.0,14436.0,Nett Check,,; Fixed Agreement; Promotional Funding
ASD01,7000128760,13200.0,15840.0,Nett Check,MCV DIGS TWISTS COCONT 276G,Gate Fee
ASD01,7000002248,12030.0,14436.0,Nett Check,MCV HOBNOB FLAPJACKS CHOC 5PK,gate fee
ASD01,7000128760,13200.0,15840.0,Nett Check,MCV DIGS TWISTS COCONT 276G,Gate Fee
ASD01,7000053585,12030.0,14436.0,Nett Check,MILKY WAY CAKE BARS CHOC 10PK,gate fee
ASD01,7000128760,13200.0,15840.0,Nett Check,MCV DIGS TWISTS COCONT 276G,Gate Fee
ASD01,7000114145,12030.0,14436.0,Nett Check,MCV DIGESTIVE SLICES CARAM 5PK,Gate Fee
ASD01,7000128760,13200.0,15840.0,Nett Check,MCV DIGS TWISTS COCONT 276G,Gate Fee
ASD01,7000058371,12030.0,14436.0,Nett Check,MILKY WAY CAKE BARS CHOC 10PK,gate fee
ASD01,7000128760,13200.0,15840.0,Nett Check,MCV DIGS TWISTS COCONT 276G,Gate Fee
ASD01,7000089011,12030.0,14436.0,Nett Check,MILKY WAY CAKE BARS CHOC 10PK,gate fee
ASD01,7000128760,13200.0,15840.0,Nett Check,MCV DIGS TWISTS COCONT 276G,Gate Fee
ASD01,7000067508,13020.0,15624.0,Nett Check,Branded Shippers,- Branded Shippers (EG) / Live: 21.05.20 - 27.05.20 / SP Pladis Mini Cheddars Shipper P6 May20
ASD01,7000128760,13200.0,15840.0,Nett Check,MCV DIGS TWISTS COCONT 276G,Gate Fee
ASD01,7000115340,12030.0,14436.0,Nett Check,MILKY WAY CAKE BARS CHOC 10PK,Gate fee
ASD01,7000128760,13200.0,15840.0,Nett Check,MCV DIGS TWISTS COCONT 276G,Gate Fee
ASD01,7000072647,12030.0,14436.0,Nett Check,MCVITIES GINGER CAKE  EACH,gate fee
ASD01,7000128760,13200.0,15840.0,Nett Check,MCV DIGS TWISTS COCONT 276G,Gate Fee
ASD01,7000144901,12030.0,14436.0,Nett Check,MCV HOBNOB FLAPJACKS CHOC 5PK,Gate fee
ASD01,7000128760,13200.0,15840.0,Nett Check,MCV DIGS TWISTS COCONT 276G,Gate Fee
ASD01,7000019534,12030.0,12030.0,Nett Check,MCV DIGESTIVE SLICES CARAM 5PK,P3 Gate Fee
ASD01,7000128760,13200.0,15840.0,Nett Check,MCV DIGS TWISTS COCONT 276G,Gate Fee
ASD01,7000026658,12030.0,12030.0,Nett Check,MCV DIGESTIVE SLICES CARAM 5PK,gate fee
ASD01,7000128760,13200.0,15840.0,Nett Check,MCV DIGS TWISTS COCONT 276G,Gate Fee
ASD01,7000190467,12030.0,14436.0,Nett Check,,; Fixed Agreement; Promotional Funding
ASD01,7000128760,13200.0,15840.0,Nett Check,MCV DIGS TWISTS COCONT 276G,Gate Fee
ASD01,7000043476,12030.0,14436.0,Nett Check,,; ;  Look on image
ASD01,7000128760,13200.0,15840.0,Nett Check,MCV DIGS TWISTS COCONT 276G,Gate Fee
ASD01,7000131065,10230.0,12276.0,Nett Check,,; Fixed Agreement; Promotional Funding
ASD01,7000128760,13200.0,15840.0,Nett Check,MCV DIGS TWISTS COCONT 276G,Gate Fee
ASD01,7000057954,10230.0,12276.0,Nett Check,MCV MINI ROLLS JAFFA 5PK,
ASD01,7000128760,13200.0,15840.0,Nett Check,MCV DIGS TWISTS COCONT 276G,Gate Fee
ASD01,7000171457,10230.0,12276.0,Nett Check,,; Fixed Agreement; Promotional Funding
ASD01,7000128760,13200.0,15840.0,Nett Check,MCV DIGS TWISTS COCONT 276G,Gate Fee
ASD01,7000152848,10230.0,12276.0,Nett Check,,; Fixed Agreement; Promotional Funding
ASD01,7000128760,13200.0,15840.0,Nett Check,MCV DIGS TWISTS COCONT 276G,Gate Fee
ASD01,7000158703,10230.0,12276.0,Nett Check,,; Fixed Agreement; Promotional Funding
ASD01,7000128760,13200.0,15840.0,Nett Check,MCV DIGS TWISTS COCONT 276G,Gate Fee
ASD01,7000189941,12030.0,14436.0,Nett Check,,
ASD01,7000128760,13200.0,15840.0,Nett Check,MCV DIGS TWISTS COCONT 276G,Gate Fee
ASD01,7000105576,12030.0,14436.0,Nett Check,,; Fixed Agreement; Promotional Funding
ASD01,7000128760,13200.0,15840.0,Nett Check,MCV DIGS TWISTS COCONT 276G,Gate Fee
ASD01,7000011799,10230.0,12276.0,Nett Check,,; ;  Look on image
ASD01,7000128760,13200.0,15840.0,Nett Check,MCV DIGS TWISTS COCONT 276G,Gate Fee
ASD01,7000131674,12030.0,14436.0,Nett Check,,; Fixed Agreement; Promotional Funding
ASD01,7000128760,13200.0,15840.0,Nett Check,MCV HOBNOB CHCHIP 300G,Gate Fee
ASD01,7000002248,12030.0,14436.0,Nett Check,MCV HOBNOB FLAPJACKS CHOC 5PK,gate fee
ASD01,7000128760,13200.0,15840.0,Nett Check,MCV HOBNOB CHCHIP 300G,Gate Fee
ASD01,7000053585,12030.0,14436.0,Nett Check,MILKY WAY CAKE BARS CHOC 10PK,gate fee
ASD01,7000128760,13200.0,15840.0,Nett Check,MCV HOBNOB CHCHIP 300G,Gate Fee
ASD01,7000114145,12030.0,14436.0,Nett Check,MCV DIGESTIVE SLICES CARAM 5PK,Gate Fee
ASD01,7000128760,13200.0,15840.0,Nett Check,MCV HOBNOB CHCHIP 300G,Gate Fee
ASD01,7000058371,12030.0,14436.0,Nett Check,MILKY WAY CAKE BARS CHOC 10PK,gate fee
ASD01,7000128760,13200.0,15840.0,Nett Check,MCV HOBNOB CHCHIP 300G,Gate Fee
ASD01,7000089011,12030.0,14436.0,Nett Check,MILKY WAY CAKE BARS CHOC 10PK,gate fee
ASD01,7000128760,13200.0,15840.0,Nett Check,MCV HOBNOB CHCHIP 300G,Gate Fee
ASD01,7000067508,13020.0,15624.0,Nett Check,Branded Shippers,- Branded Shippers (EG) / Live: 21.05.20 - 27.05.20 / SP Pladis Mini Cheddars Shipper P6 May20
ASD01,7000128760,13200.0,15840.0,Nett Check,MCV HOBNOB CHCHIP 300G,Gate Fee
ASD01,7000115340,12030.0,14436.0,Nett Check,MILKY WAY CAKE BARS CHOC 10PK,Gate fee
ASD01,7000128760,13200.0,15840.0,Nett Check,MCV HOBNOB CHCHIP 300G,Gate Fee
ASD01,7000072647,12030.0,14436.0,Nett Check,MCVITIES GINGER CAKE  EACH,gate fee
ASD01,7000128760,13200.0,15840.0,Nett Check,MCV HOBNOB CHCHIP 300G,Gate Fee
ASD01,7000144901,12030.0,14436.0,Nett Check,MCV HOBNOB FLAPJACKS CHOC 5PK,Gate fee
ASD01,7000128760,13200.0,15840.0,Nett Check,MCV HOBNOB CHCHIP 300G,Gate Fee
ASD01,7000019534,12030.0,12030.0,Nett Check,MCV DIGESTIVE SLICES CARAM 5PK,P3 Gate Fee
ASD01,7000128760,13200.0,15840.0,Nett Check,MCV HOBNOB CHCHIP 300G,Gate Fee
ASD01,7000026658,12030.0,12030.0,Nett Check,MCV DIGESTIVE SLICES CARAM 5PK,gate fee
ASD01,7000128760,13200.0,15840.0,Nett Check,MCV HOBNOB CHCHIP 300G,Gate Fee
ASD01,7000190467,12030.0,14436.0,Nett Check,,; Fixed Agreement; Promotional Funding
ASD01,7000128760,13200.0,15840.0,Nett Check,MCV HOBNOB CHCHIP 300G,Gate Fee
ASD01,7000043476,12030.0,14436.0,Nett Check,,; ;  Look on image
ASD01,7000128760,13200.0,15840.0,Nett Check,MCV HOBNOB CHCHIP 300G,Gate Fee
ASD01,7000131065,10230.0,12276.0,Nett Check,,; Fixed Agreement; Promotional Funding
ASD01,7000128760,13200.0,15840.0,Nett Check,MCV HOBNOB CHCHIP 300G,Gate Fee
ASD01,7000057954,10230.0,12276.0,Nett Check,MCV MINI ROLLS JAFFA 5PK,
ASD01,7000128760,13200.0,15840.0,Nett Check,MCV HOBNOB CHCHIP 300G,Gate Fee
ASD01,7000171457,10230.0,12276.0,Nett Check,,; Fixed Agreement; Promotional Funding
